side,context,entry_time,exit_time,entry_price,exit_price,exit_reason,profit_target_pct,stop_pct,pnl_pct,bars_held
short,lower,2025-01-07 17:03:59.999000-03:00,2025-01-08 14:03:59.999000-03:00,3370.9647966678262,3269.8358527677915,target_hit,3.0,2.0,2.999999999999999,1260
short,upper,2025-01-08 15:52:59.999000-03:00,2025-01-08 21:58:59.999000-03:00,3274.5751865875322,3340.0666903192828,stop_hit,3.0,2.0,-1.9999999999999962,366
short,lower,2025-01-08 14:05:59.999000-03:00,2025-01-08 22:01:59.999000-03:00,3277.184162167506,3342.7278454108564,stop_hit,3.0,2.0,-2.0000000000000018,476
short,lower,2025-01-09 10:38:59.999000-03:00,2025-01-09 12:48:59.999000-03:00,3244.591804184794,3309.48364026849,stop_hit,3.0,2.0,-2.000000000000005,130
short,lower,2025-01-09 14:50:59.999000-03:00,2025-01-10 04:42:59.999000-03:00,3244.591804184794,3309.48364026849,stop_hit,3.0,2.0,-2.000000000000005,832
short,lower,2025-01-10 12:11:59.999000-03:00,2025-01-10 12:41:59.999000-03:00,3206.5784729102684,3270.7100423684738,stop_hit,3.0,2.0,-2.0000000000000004,30
short,upper,2025-01-10 10:30:59.999000-03:00,2025-01-10 14:49:59.999000-03:00,3227.686215076227,3292.239939377752,stop_hit,3.0,2.0,-2.0000000000000036,259
short,lower,2025-01-13 03:35:59.999000-03:00,2025-01-13 07:49:59.999000-03:00,3206.5784729102684,3110.3811187229603,target_hit,3.0,2.0,3.0000000000000004,254
short,lower,2025-01-13 07:52:59.999000-03:00,2025-01-13 11:33:59.999000-03:00,3109.032445594822,3015.7614722269773,target_hit,3.0,2.0,3.000000000000005,221
short,lower,2025-01-13 11:34:59.999000-03:00,2025-01-13 11:35:59.999000-03:00,2997.9902817184425,2908.050573266889,target_hit,3.0,2.0,3.000000000000009,1
short,lower,2025-01-13 15:18:59.999000-03:00,2025-01-13 17:44:59.999000-03:00,2997.9902817184425,3057.9500873528114,stop_hit,3.0,2.0,-2.000000000000001,146
long,upper,2025-01-15 10:30:59.999000-03:00,2025-01-15 13:12:59.999000-03:00,3257.0549291326106,3354.766577006589,target_hit,3.0,2.0,3.0000000000000075,162
long,upper,2025-01-15 16:25:59.999000-03:00,2025-01-16 05:48:59.999000-03:00,3383.365646593913,3315.6983336620347,stop_hit,3.0,2.0,-2.0000000000000018,803
long,lower,2025-01-16 01:10:59.999000-03:00,2025-01-16 05:52:59.999000-03:00,3371.764193689776,3304.3289098159808,stop_hit,3.0,2.0,-1.9999999999999982,282
long,upper,2025-01-17 05:35:59.999000-03:00,2025-01-17 17:33:59.999000-03:00,3399.9688142417695,3501.9678786690224,target_hit,3.0,2.0,2.9999999999999964,718
long,upper,2025-01-17 17:30:59.999000-03:00,2025-01-18 00:26:59.999000-03:00,3498.243298667895,3428.278432694537,stop_hit,3.0,2.0,-2.000000000000002,416
short,upper,2025-01-19 00:12:59.999000-03:00,2025-01-19 05:17:59.999000-03:00,3344.292517132452,3243.9637416184783,target_hit,3.0,2.0,3.0000000000000013,305
short,lower,2025-01-18 02:38:59.999000-03:00,2025-01-19 05:46:59.999000-03:00,3314.4367013321053,3215.003600292142,target_hit,3.0,2.0,3.0000000000000036,1628
short,lower,2025-01-19 06:02:59.999000-03:00,2025-01-19 10:58:59.999000-03:00,3205.0549657350966,3269.1560650497986,stop_hit,3.0,2.0,-2.000000000000001,296
long,upper,2025-01-19 14:55:59.999000-03:00,2025-01-19 17:50:59.999000-03:00,3446.467822983951,3377.538466524272,stop_hit,3.0,2.0,-2.000000000000005,175
short,lower,2025-01-19 18:29:59.999000-03:00,2025-01-19 21:39:59.999000-03:00,3251.8121770160496,3154.257811705568,target_hit,3.0,2.0,2.9999999999999987,190
short,upper,2025-01-20 00:24:59.999000-03:00,2025-01-20 02:08:59.999000-03:00,3251.1858280140978,3301.7116560281956,opposite_signal,3.0,2.0,-1.5540738268092258,105
long,upper,2025-01-20 02:08:59.999000-03:00,2025-01-20 03:50:59.999000-03:00,3301.7116560281956,3400.7630057090414,target_hit,3.0,2.0,2.999999999999997,102
long,lower,2025-01-20 11:35:59.999000-03:00,2025-01-20 13:11:59.999000-03:00,3359.634951996671,3292.442252956738,stop_hit,3.0,2.0,-1.999999999999998,96
long,lower,2025-01-20 13:37:59.999000-03:00,2025-01-20 14:05:59.999000-03:00,3359.634951996671,3292.442252956738,stop_hit,3.0,2.0,-1.999999999999998,28
short,lower,2025-01-20 14:05:59.999000-03:00,2025-01-20 14:42:59.999000-03:00,3306.6999039933426,3207.498906873542,target_hit,3.0,2.0,3.000000000000003,37
long,lower,2025-01-20 16:37:59.999000-03:00,2025-01-20 18:58:59.999000-03:00,3359.634951996671,3292.442252956738,stop_hit,3.0,2.0,-1.999999999999998,141
long,upper,2025-01-24 02:57:59.999000-03:00,2025-01-24 17:34:59.999000-03:00,3400.495597842164,3332.4856858853204,stop_hit,3.0,2.0,-2.000000000000008,877
short,lower,2025-01-26 23:02:59.999000-03:00,2025-01-27 04:18:59.999000-03:00,3164.5644021578355,3069.6274700931003,target_hit,3.0,2.0,3.0000000000000036,316
short,lower,2025-01-27 04:19:59.999000-03:00,2025-01-27 09:55:59.999000-03:00,3052.396259671827,3113.4441848652637,stop_hit,3.0,2.0,-2.000000000000003,336
short,lower,2025-01-27 15:50:59.999000-03:00,2025-01-27 17:33:59.999000-03:00,3052.396259671827,3113.4441848652637,stop_hit,3.0,2.0,-2.000000000000003,103
short,upper,2025-01-27 18:21:59.999000-03:00,2025-01-28 17:48:59.999000-03:00,3206.316870164087,3110.1273640591644,target_hit,3.0,2.0,3.0000000000000013,1407
short,lower,2025-01-28 18:56:59.999000-03:00,2025-01-28 21:56:59.999000-03:00,3052.396259671827,3113.4441848652637,stop_hit,3.0,2.0,-2.000000000000003,180
long,upper,2025-01-30 10:22:59.999000-03:00,2025-01-31 09:28:59.999000-03:00,3257.6237403281734,3355.3524525380185,target_hit,3.0,2.0,2.999999999999996,1386
long,upper,2025-01-31 11:20:59.999000-03:00,2025-01-31 15:37:59.999000-03:00,3367.9326632862026,3300.5740100204785,stop_hit,3.0,2.0,-2.0000000000000018,257
